x,y
929,21920
35271,44300
35271,5693
43724,25459
43724,24534
14339,18674
14339,31319
13537,5651
13537,44342
32649,46032
32649,3961
1077,21336
1077,28657
6121,31890
6121,18103
5550,3657
5550,46336
1510,18090
1510,31903
7661,5554
7661,44439
5699,9616
5699,40377
384,12217
384,37776
47080,2037
47080,47956
49720,10885
49720,39108
46888,48724
46888,1269
43770,30033
43770,19960
26707,18000
26707,31993
36523,14343
36523,35650
19272,8265
19272,41728
32733,20607
32733,29386
4692,6495
4692,43498
3363,18284
3363,31709
35380,23039
35380,26954
23997,27944
23997,22049
27194,36756
27194,13237
6797,5172
6797,44821
42983,8500
42983,41493
37152,38898
37152,11095
26778,14869
26778,35124
9824,31340
9824,18653
19855,26850
19855,23143
12257,22663
12257,27330
5414,37540
5414,12453
13273,19018
13273,30975
39434,14087
39434,35906
21271,33467
21271,16526
4192,3043
4192,46950
2283,30754
2283,19239
3039,29060
3039,20933
19777,24462
19777,25531
8523,42365
8523,7628
18933,10188
18933,39805
5184,25968
5184,24025
26455,36606
26455,13387
30017,45536
30017,4457
28509,15479
28509,34514
43968,17175
43968,32818
12206,21636
12206,28357
5491,21659
5491,28334
5107,19617
5107,30376
34538,47278
34538,2715
2803,34307
2803,15686
44331,38074
44331,11919
43359,27345
43359,22648
35964,3518
35964,46475
26698,32639
26698,17354
35058,27513
35058,22480
44542,25874
44542,24119
18108,24969
18108,25024
47524,27146
47524,22847
2560,46899
2560,3094
7979,42177
7979,7816
37001,33380
37001,16613
21376,35830
21376,14163
40599,46492
40599,3501
45357,16646
45357,33347
2300,30134
2300,19859
26476,35193
26476,14800
34029,22494
34029,27499
15132,21762
15132,28231
44997,42340
44997,7653
12775,898
12775,49095
22955,25493
22955,24500
37165,49985
37165,8
41771,18582
41771,31411
22108,15100
22108,34893
39259,49173
39259,820
45118,13108
45118,36885
47071,40927
47071,9066
17369,19451
17369,30542
47224,15002
47224,34991
40238,25429
40238,24564
38267,34271
38267,15722
30190,31080
30190,18913
38749,16718
38749,33275
25329,3147
25329,46846
46409,29031
46409,20962
11014,10074
11014,39919
42760,28575
42760,21418
41509,46632
41509,3361
7987,24597
7987,25396
20931,38095
20931,11898
6428,47404
6428,2589
6482,18371
6482,31622
32710,19538
32710,30455
