x,y,Ordre
9257,54547,15003
9257,5466,15003
30341,25563,6668
30341,34450,6668
56539,18009,60012
56539,42004,60012
11430,23735,10002
11430,36278,10002
52137,56337,20004
52137,3676,20004
56242,56340,60012
56242,3673,60012
28033,16112,30006
28033,43901,30006
42775,7576,30006
42775,52437,30006
36077,5143,30006
36077,54870,30006
47013,36727,3334
47013,23286,3334
16946,15824,60012
16946,44189,60012
27683,20432,5001
27683,39581,5001
9293,53345,30006
9293,6668,30006
29703,8025,6668
29703,51988,6668
28158,47538,60012
28158,12475,60012
30686,46745,3334
30686,13268,3334
41782,50737,15003
41782,9276,15003
31457,34947,60012
31457,25066,60012
51574,36569,20004
51574,23444,20004
3218,57022,30006
3218,2991,30006
48573,44926,5001
48573,15087,5001
46526,30692,5001
46526,29321,5001
52268,25668,15003
52268,34345,15003
2277,40523,6668
2277,19490,6668
13400,35677,60012
13400,24336,60012
33703,58195,15003
33703,1818,15003
14984,32109,30006
14984,27904,30006
14359,10177,15003
14359,49836,15003
43577,47157,60012
43577,12856,60012
29787,47354,6668
29787,12659,6668
48374,53320,20004
48374,6693,20004
9102,31376,60012
9102,28637,60012
6190,55219,30006
6190,4794,30006
34403,50915,15003
34403,9098,15003
16334,26262,60012
16334,33751,60012
42856,42556,60012
42856,17457,60012
24624,9480,30006
24624,50533,30006
43662,39789,60012
43662,20224,60012
37892,35535,10002
37892,24478,10002
1063,38230,15003
1063,21783,15003
35951,8728,3334
35951,51285,3334
17785,43012,60012
17785,17001,60012
33482,36631,30006
33482,23382,30006
26526,28824,15003
26526,31189,15003
29651,33477,20004
29651,26536,20004
13560,54120,6668
13560,5893,6668
51067,41043,60012
51067,18970,60012
19664,21958,30006
19664,38055,30006
41943,27614,60012
41943,32399,60012
56503,25651,20004
56503,34362,20004
13621,21303,5001
13621,38710,5001
15500,31752,60012
15500,28261,60012
15894,7207,15003
15894,52806,15003
14331,56134,60012
14331,3879,60012
5229,16369,60012
5229,43644,60012
13890,27942,6668
13890,32071,6668
49751,29663,60012
49751,30350,60012
23533,56714,60012
23533,3299,60012
27597,4103,5001
27597,55910,5001
10476,31393,60012
10476,28620,60012
31803,51725,10002
31803,8288,10002
23656,14858,30006
23656,45155,30006
46304,24963,60012
46304,35050,60012
2211,25268,60012
2211,34745,60012
16679,37134,60012
16679,22879,60012
29713,34643,6668
29713,25370,6668
49702,709,60012
49702,59304,60012
53842,17945,15003
53842,42068,15003
48494,38265,60012
48494,21748,60012
8939,19478,15003
8939,40535,15003
49819,23162,15003
49819,36851,15003
48582,46058,60012
48582,13955,60012
25951,1129,60012
25951,58884,60012
20472,10977,15003
20472,49036,15003
1362,13483,15003
1362,46530,15003
13020,35630,5001
13020,24383,5001
43688,33012,15003
43688,27001,15003
38476,4801,15003
38476,55212,15003
12553,4602,60012
12553,55411,60012
59186,46546,15003
59186,13467,15003
42239,8939,30006
42239,51074,30006
22083,1903,60012
22083,58110,60012
50518,41404,60012
50518,18609,60012
31733,39573,20004
31733,20440,20004
49082,37146,60012
49082,22867,60012
20877,52593,10002
20877,7420,10002
14164,42078,10002
14164,17935,10002
31131,30429,30006
31131,29584,30006
16591,16158,15003
16591,43855,15003
21186,23576,30006
21186,36437,30006
56424,16498,20004
56424,43515,20004
25523,41896,60012
25523,18117,60012
49447,22658,60012
49447,37355,60012
14941,17555,3334
14941,42458,3334
1395,9642,30006
1395,50371,30006
5417,36434,10002
5417,23579,10002
257,59762,60012
257,251,60012
43998,3868,5001
43998,56145,5001
14768,53958,20004
14768,6055,20004
58694,27975,60012
58694,32038,60012
14127,32307,15003
14127,27706,15003
8551,44757,60012
8551,15256,60012
12113,14457,30006
12113,45556,30006
18717,25881,20004
18717,34132,20004
25186,2271,6668
25186,57742,6668
3796,8998,10002
3796,51015,10002
15231,31982,20004
15231,28031,20004
35579,16620,5001
35579,43393,5001
1610,8,20004
1610,60005,20004
2649,22383,30006
2649,37630,30006
16356,49480,15003
16356,10533,15003
27076,24741,60012
27076,35272,60012
6417,27791,60012
6417,32222,60012
40195,32536,60012
40195,27477,60012
21213,4635,60012
21213,55378,60012
49550,49498,60012
49550,10515,60012
50194,9730,20004
50194,50283,20004
44532,19231,60012
44532,40782,60012
14700,8188,15003
14700,51825,15003
37177,20627,60012
37177,39386,60012
44843,28631,15003
44843,31382,15003
31320,367,10002
31320,59646,10002
46761,44124,10002
46761,15889,10002
23086,47822,60012
23086,12191,60012
1692,49860,60012
1692,10153,60012
3985,18094,60012
3985,41919,60012
42160,10016,20004
42160,49997,20004
40016,39507,30006
40016,20506,30006
9352,28840,30006
9352,31173,30006
1561,45790,60012
1561,14223,60012
20963,51735,60012
20963,8278,60012
11150,55131,60012
11150,4882,60012
32037,53406,1667
32037,6607,1667
12890,14321,60012
12890,45692,60012
56435,7543,6668
56435,52470,6668
27935,59265,30006
27935,748,30006
19633,11039,15003
19633,48974,15003
43605,59704,10002
43605,309,10002
40583,57708,15003
40583,2305,15003
11814,26987,60012
11814,33026,60012
32201,38450,10002
32201,21563,10002
8776,8258,60012
8776,51755,60012
26644,33463,15003
26644,26550,15003
22885,7218,20004
22885,52795,20004
55029,44784,60012
55029,15229,60012
51469,50615,60012
51469,9398,60012
17351,45280,60012
17351,14733,60012
45045,14592,20004
45045,45421,20004
52867,45351,60012
52867,14662,60012
58024,50239,15003
58024,9774,15003
51755,8485,60012
51755,51528,60012
38779,57791,5001
38779,2222,5001
34972,11955,60012
34972,48058,60012
54401,5456,20004
54401,54557,20004
21125,14007,30006
21125,46006,30006
43596,25421,15003
43596,34592,15003
27598,15675,20004
27598,44338,20004
33295,35897,1667
33295,24116,1667
37060,27150,15003
37060,32863,15003
1908,23243,60012
1908,36770,60012
34824,42472,15003
34824,17541,15003
17636,10342,60012
17636,49671,60012
15711,30801,20004
15711,29212,20004
25339,29334,20004
25339,30679,20004
27569,43333,10002
27569,16680,10002
46555,7282,6668
46555,52731,6668
15139,47289,60012
15139,12724,60012
15344,59917,15003
15344,96,15003
8862,14854,6668
8862,45159,6668
57939,53998,60012
57939,6015,60012
51562,59339,20004
51562,674,20004
102,15931,15003
102,44082,15003
30683,59586,30006
30683,427,30006
22785,9708,15003
22785,50305,15003
7016,5461,15003
7016,54552,15003
13918,44190,15003
13918,15823,15003
23901,2854,15003
23901,57159,15003
14674,9753,15003
14674,50260,15003
18671,22919,15003
18671,37094,15003
14840,49431,60012
14840,10582,60012
50332,39754,1667
50332,20259,1667
47611,36285,60012
47611,23728,60012
47617,12917,60012
47617,47096,60012
37696,29045,5001
37696,30968,5001
48467,47677,30006
48467,12336,30006
10269,14099,6668
10269,45914,6668
41335,17760,5001
41335,42253,5001
27488,50196,15003
27488,9817,15003
52016,1796,20004
52016,58217,20004
23783,30460,60012
23783,29553,60012
48103,37098,15003
48103,22915,15003
37212,51334,60012
37212,8679,60012
21986,59517,15003
21986,496,15003
45268,51544,1667
45268,8469,1667
56784,30248,30006
56784,29765,30006
26618,28119,6668
26618,31894,6668
46172,9846,60012
46172,50167,60012
29831,57179,60012
29831,2834,60012
32184,59017,60012
32184,996,60012
52315,3771,1667
52315,56242,1667
53742,39985,60012
53742,20028,60012
25766,53888,60012
25766,6125,60012
41457,36265,10002
41457,23748,10002
2983,12081,30006
2983,47932,30006
8666,1738,60012
8666,58275,60012
12741,46313,60012
12741,13700,60012
25542,56475,15003
25542,3538,15003
24358,36959,20004
24358,23054,20004
8428,9733,20004
8428,50280,20004
5351,12461,30006
5351,47552,30006
23830,5372,60012
23830,54641,60012
12226,25041,60012
12226,34972,60012
20112,53951,20004
20112,6062,20004
48933,8979,60012
48933,51034,60012
54470,33826,15003
54470,26187,15003
49007,54541,20004
49007,5472,20004
5945,30511,3334
5945,29502,3334
16597,11864,15003
16597,48149,15003
10634,56462,3334
10634,3551,3334
12906,34963,15003
12906,25050,15003
17627,42605,60012
17627,17408,60012
28282,29053,5001
28282,30960,5001
27732,4073,60012
27732,55940,60012
38838,44511,30006
38838,15502,30006
56828,6362,15003
56828,53651,15003
20107,50473,60012
20107,9540,60012
37691,15847,20004
37691,44166,20004
16088,27672,5001
16088,32341,5001
41740,8149,60012
41740,51864,60012
49875,34016,30006
49875,25997,30006
57350,48752,1667
57350,11261,1667
46518,11842,30006
46518,48171,30006
18314,21357,60012
18314,38656,60012
36284,39772,10002
36284,20241,10002
47738,13947,60012
47738,46066,60012
17073,7372,60012
17073,52641,60012
16223,21841,30006
16223,38172,30006
48043,59721,15003
48043,292,15003
47263,21057,15003
47263,38956,15003
34789,10729,15003
34789,49284,15003
33669,11049,20004
33669,48964,20004
45118,20661,10002
45118,39352,10002
42183,44241,30006
42183,15772,30006
29207,1114,6668
29207,58899,6668
41293,21664,15003
41293,38349,15003
21130,53816,1667
21130,6197,1667
15959,6774,60012
15959,53239,60012
9075,11614,60012
9075,48399,60012
17236,11774,60012
17236,48239,60012
53844,11325,15003
53844,48688,15003
9744,53786,20004
9744,6227,20004
57379,45849,15003
57379,14164,15003
51716,47472,20004
51716,12541,20004
46009,43419,20004
46009,16594,20004
59489,59693,20004
59489,320,20004
29319,14635,6668
29319,45378,6668
54564,26246,20004
54564,33767,20004
16611,28726,30006
16611,31287,30006
42089,12878,60012
42089,47135,60012
25820,23197,5001
25820,36816,5001
13796,15228,60012
13796,44785,60012
5319,26099,15003
5319,33914,15003
57157,19417,60012
57157,40596,60012
44247,27586,5001
44247,32427,5001
55892,55112,60012
55892,4901,60012
16046,44572,60012
16046,15441,60012
41472,35124,30006
41472,24889,30006
9714,53714,60012
9714,6299,60012
23961,37139,60012
23961,22874,60012
25915,59059,60012
25915,954,60012
18585,3578,60012
18585,56435,60012
15826,20922,10002
15826,39091,10002
23013,41575,60012
23013,18438,60012
43713,12566,60012
43713,47447,60012
33644,47868,30006
33644,12145,30006
25346,50978,60012
25346,9035,60012
52056,8181,5001
52056,51832,5001
29152,26426,20004
29152,33587,20004
50525,20661,60012
50525,39352,60012
1212,22029,60012
1212,37984,60012
1464,15227,60012
1464,44786,60012
381,58597,60012
381,1416,60012
49707,55947,60012
49707,4066,60012
1186,26073,15003
1186,33940,15003
15016,45238,5001
15016,14775,5001
28633,56606,15003
28633,3407,15003
2054,31906,60012
2054,28107,60012
38748,37000,60012
38748,23013,60012
22954,9368,1667
22954,50645,1667
40147,39819,30006
40147,20194,30006
46689,7867,3334
46689,52146,3334
7226,44259,30006
7226,15754,30006
4026,50802,60012
4026,9211,60012
7473,49565,5001
7473,10448,5001
3040,54959,6668
3040,5054,6668
6485,2567,30006
6485,57446,30006
55109,35133,60012
55109,24880,60012
50575,50277,60012
50575,9736,60012
56293,1102,15003
56293,58911,15003
356,40564,60012
356,19449,60012
21667,20700,15003
21667,39313,15003
45683,5941,15003
45683,54072,15003
46341,34663,20004
46341,25350,20004
52104,57955,30006
52104,2058,30006
53241,59961,20004
53241,52,20004
24253,11561,5001
24253,48452,5001
31820,56771,30006
31820,3242,30006
2325,5201,10002
2325,54812,10002
41397,28701,30006
41397,31312,30006
28752,51115,60012
28752,8898,60012
24719,12438,60012
24719,47575,60012
57507,23594,60012
57507,36419,60012
58925,47141,15003
58925,12872,15003
11249,13629,60012
11249,46384,60012
55891,58935,60012
55891,1078,60012
50434,11424,30006
50434,48589,30006
39748,6671,15003
39748,53342,15003
44755,24523,15003
44755,35490,15003
3073,13573,60012
3073,46440,60012
22382,3037,60012
22382,56976,60012
13636,13232,60012
13636,46781,60012
52806,36603,60012
52806,23410,60012
47453,5310,30006
47453,54703,30006
17213,2356,15003
17213,57657,15003
7592,12086,60012
7592,47927,60012
20340,57103,10002
20340,2910,10002
1328,31144,60012
1328,28869,60012
18796,18492,30006
18796,41521,30006
8908,6441,15003
8908,53572,15003
1951,28974,1667
1951,31039,1667
51476,28318,60012
51476,31695,60012
59746,22458,60012
59746,37555,60012
1093,51040,60012
1093,8973,60012
59612,25562,60012
59612,34451,60012
24443,46576,15003
24443,13437,15003
32680,24705,6668
32680,35308,6668
9700,50797,15003
9700,9216,15003
54383,43025,60012
54383,16988,60012
17908,10511,30006
17908,49502,30006
14646,47853,20004
14646,12160,20004
10832,44384,60012
10832,15629,60012
24691,32758,60012
24691,27255,60012
56680,50566,15003
56680,9447,15003
48098,49230,60012
48098,10783,60012
37693,17344,5001
37693,42669,5001
343,57227,15003
343,2786,15003
5901,9647,15003
5901,50366,15003
49645,57516,60012
49645,2497,60012
34917,10386,30006
34917,49627,30006
5669,47359,20004
5669,12654,20004
28155,12310,60012
28155,47703,60012
31086,6479,60012
31086,53534,60012
54525,4492,15003
54525,55521,15003
12635,1328,60012
12635,58685,60012
29971,361,60012
29971,59652,60012
22403,44935,10002
22403,15078,10002
19300,53433,6668
19300,6580,6668
39090,50998,30006
39090,9015,30006
17896,38269,60012
17896,21744,60012
49097,9805,15003
49097,50208,15003
40882,55748,60012
40882,4265,60012
34692,4727,20004
34692,55286,20004
11188,21670,15003
11188,38343,15003
54229,55498,1667
54229,4515,1667
6218,25866,20004
6218,34147,20004
29634,43370,5001
29634,16643,5001
54426,53475,15003
54426,6538,15003
43218,34158,10002
43218,25855,10002
45065,24134,10002
45065,35879,10002
19734,49070,30006
19734,10943,30006
19620,45741,60012
19620,14272,60012
51399,4046,20004
51399,55967,20004
52745,58749,20004
52745,1264,20004
35005,6820,30006
35005,53193,30006
53507,22940,1667
53507,37073,1667
54399,20652,15003
54399,39361,15003
29002,12167,60012
29002,47846,60012
20847,16119,5001
20847,43894,5001
52493,44699,30006
52493,15314,30006
9106,24449,1667
9106,35564,1667
43569,12172,5001
43569,47841,5001
21899,419,20004
21899,59594,20004
58035,58722,60012
58035,1291,60012
21589,21810,1667
21589,38203,1667
815,39978,60012
815,20035,60012
13708,12404,1667
13708,47609,1667
44032,57186,60012
44032,2827,60012
4815,31515,30006
4815,28498,30006
17724,16547,60012
17724,43466,60012
5987,15928,15003
5987,44085,15003
10190,15112,60012
10190,44901,60012
29103,29688,10002
29103,30325,10002
19832,45539,20004
19832,14474,20004
24583,49146,15003
24583,10867,15003
37180,1738,60012
37180,58275,60012
22131,54804,10002
22131,5209,10002
13840,23048,30006
13840,36965,30006
57338,37099,30006
57338,22914,30006
43706,7339,15003
43706,52674,15003
31862,44228,20004
31862,15785,20004
26580,41318,15003
26580,18695,15003
52704,28506,60012
52704,31507,60012
58292,26260,60012
58292,33753,60012
37170,55437,3334
37170,4576,3334
804,50021,10002
804,9992,10002
36281,25472,30006
36281,34541,30006
33789,36985,60012
33789,23028,60012
49644,4139,60012
49644,55874,60012
8043,39793,10002
8043,20220,10002
29128,18936,60012
29128,41077,60012
1397,23229,30006
1397,36784,30006
21773,29175,30006
21773,30838,30006
37430,30692,1667
37430,29321,1667
32001,17963,60012
32001,42050,60012
41922,54816,30006
41922,5197,30006
4121,15001,20004
4121,45012,20004
34189,28114,20004
34189,31899,20004
12724,59328,15003
12724,685,15003
39428,16681,10002
39428,43332,10002
50510,16017,15003
50510,43996,15003
46810,34997,60012
46810,25016,60012
18999,33640,20004
18999,26373,20004
1591,28933,15003
1591,31080,15003
20005,40473,10002
20005,19540,10002
23550,27617,10002
23550,32396,10002
51944,44210,20004
51944,15803,20004
49363,22359,5001
49363,37654,5001
50020,32710,30006
50020,27303,30006
14193,59620,60012
14193,393,60012
17327,12388,5001
17327,47625,5001
44857,34471,6668
44857,25542,6668
30553,35442,60012
30553,24571,60012
48744,34393,30006
48744,25620,30006
26527,37554,15003
26527,22459,15003
23276,26249,60012
23276,33764,60012
47131,40928,30006
47131,19085,30006
18534,53034,15003
18534,6979,15003
56576,56847,6668
56576,3166,6668
44225,27886,15003
44225,32127,15003
912,41757,10002
912,18256,10002
34555,27679,15003
34555,32334,15003
19227,20384,60012
19227,39629,60012
29177,19048,10002
29177,40965,10002
13409,13669,5001
13409,46344,5001
39993,48683,15003
39993,11330,15003
12534,30444,20004
12534,29569,20004
16910,49935,10002
16910,10078,10002
33716,46181,60012
33716,13832,60012
1703,7879,15003
1703,52134,15003
13795,49944,20004
13795,10069,20004
11936,2590,20004
11936,57423,20004
31181,10128,20004
31181,49885,20004
30833,35221,15003
30833,24792,15003
21509,36229,15003
21509,23784,15003
14507,16830,60012
14507,43183,60012
36959,58406,15003
36959,1607,15003
18252,25440,60012
18252,34573,60012
53709,27448,60012
53709,32565,60012
40663,34136,30006
40663,25877,30006
15546,53566,5001
15546,6447,5001
18254,25295,30006
18254,34718,30006
1015,6353,60012
1015,53660,60012
6628,7727,30006
6628,52286,30006
49513,15343,6668
49513,44670,6668
28692,13185,20004
28692,46828,20004
55751,54254,20004
55751,5759,20004
25681,26050,60012
25681,33963,60012
31233,58781,30006
31233,1232,30006
29066,1023,60012
29066,58990,60012
12829,48437,60012
12829,11576,60012
55328,15455,60012
55328,44558,60012
32592,23452,1667
32592,36561,1667
8901,38230,60012
8901,21783,60012
4057,7263,60012
4057,52750,60012
38631,57292,20004
38631,2721,20004
47529,46290,15003
47529,13723,15003
37065,29647,3334
37065,30366,3334
36731,38711,20004
36731,21302,20004
39539,57705,15003
39539,2308,15003
4846,23588,30006
4846,36425,30006
1829,43370,60012
1829,16643,60012
43988,26035,60012
43988,33978,60012
29203,40239,15003
29203,19774,15003
58136,45578,1667
58136,14435,1667
27801,13387,60012
27801,46626,60012
7071,55353,60012
7071,4660,60012
40464,59967,60012
40464,46,60012
18492,25720,30006
18492,34293,30006
45721,27971,30006
45721,32042,30006
12433,52882,10002
12433,7131,10002
24056,57572,3334
24056,2441,3334
35401,14848,60012
35401,45165,60012
39049,56338,6668
39049,3675,6668
9120,57502,60012
9120,2511,60012
56066,24813,60012
56066,35200,60012
30697,34579,60012
30697,25434,60012
22643,40844,15003
22643,19169,15003
50670,13498,60012
50670,46515,60012
22249,35842,20004
22249,24171,20004
54237,45460,15003
54237,14553,15003
43414,13900,30006
43414,46113,30006
19165,8521,6668
19165,51492,6668
57356,22135,30006
57356,37878,30006
28987,55752,10002
28987,4261,10002
6844,15981,3334
6844,44032,3334
793,18400,30006
793,41613,30006
4441,35416,15003
4441,24597,15003
13542,40701,30006
13542,19312,30006
10176,21299,20004
10176,38714,20004
14303,56819,3334
14303,3194,3334
33762,32174,1667
33762,27839,1667
31430,6813,5001
31430,53200,5001
25316,9023,20004
25316,50990,20004
41167,33024,5001
41167,26989,5001
29436,44349,10002
29436,15664,10002
47107,1144,10002
47107,58869,10002
20351,52327,60012
20351,7686,60012
48549,57051,6668
48549,2962,6668
52046,27182,3334
52046,32831,3334
19922,11054,15003
19922,48959,15003
56355,15322,6668
56355,44691,6668
49667,35945,60012
49667,24068,60012
41829,9787,30006
41829,50226,30006
36977,2446,20004
36977,57567,20004
2834,56604,60012
2834,3409,60012
8168,14635,30006
8168,45378,30006
8177,9746,15003
8177,50267,15003
2597,22763,60012
2597,37250,60012
19198,13525,20004
19198,46488,20004
58381,3578,30006
58381,56435,30006
27895,2385,30006
27895,57628,30006
37348,48230,30006
37348,11783,30006
52440,41366,20004
52440,18647,20004
52823,39251,3334
52823,20762,3334
44864,47263,1667
44864,12750,1667
15849,28167,15003
15849,31846,15003
41359,49448,60012
41359,10565,60012
9761,44951,10002
9761,15062,10002
22003,11243,60012
22003,48770,60012
26944,44539,15003
26944,15474,15003
12951,42442,15003
12951,17571,15003
3234,13175,10002
3234,46838,10002
9447,9579,15003
9447,50434,15003
35511,57043,30006
35511,2970,30006
50565,4938,5001
50565,55075,5001
4736,54801,15003
4736,5212,15003
42252,15191,60012
42252,44822,60012
23172,54383,10002
23172,5630,10002
25507,44625,60012
25507,15388,60012
50530,32756,30006
50530,27257,30006
26857,51820,20004
26857,8193,20004
45235,19629,30006
45235,40384,30006
47190,57822,15003
47190,2191,15003
35558,7465,5001
35558,52548,5001
18660,51005,20004
18660,9008,20004
12285,16177,15003
12285,43836,15003
21009,13186,60012
21009,46827,60012
2044,29987,60012
2044,30026,60012
42596,55769,60012
42596,4244,60012
31255,49833,5001
31255,10180,5001
300,12118,30006
300,47895,30006
26091,36707,5001
26091,23306,5001
638,38826,60012
638,21187,60012
34604,54235,15003
34604,5778,15003
28521,23045,60012
28521,36968,60012
601,4598,15003
601,55415,15003
41274,26737,60012
41274,33276,60012
32427,16549,15003
32427,43464,15003
7047,51796,15003
7047,8217,15003
14892,58096,30006
14892,1917,30006
53989,18918,60012
53989,41095,60012
39322,18072,6668
39322,41941,6668
31586,32077,20004
31586,27936,20004
17822,4305,15003
17822,55708,15003
18112,58876,60012
18112,1137,60012
23987,58058,10002
23987,1955,10002
6545,35830,60012
6545,24183,60012
25340,39872,20004
25340,20141,20004
8101,33355,60012
8101,26658,60012
40370,10926,60012
40370,49087,60012
21451,52396,1667
21451,7617,1667
4199,46695,10002
4199,13318,10002
26368,19308,60012
26368,40705,60012
30284,40689,60012
30284,19324,60012
2688,23194,30006
2688,36819,30006
20174,12030,3334
20174,47983,3334
27881,35681,10002
27881,24332,10002
40702,54236,15003
40702,5777,15003
31917,19964,10002
31917,40049,10002
12919,20543,15003
12919,39470,15003
39834,47283,3334
39834,12730,3334
31494,13785,60012
31494,46228,60012
47231,38001,30006
47231,22012,30006
59114,57781,30006
59114,2232,30006
32994,19706,3334
32994,40307,3334
2664,3254,20004
2664,56759,20004
33185,37840,3334
33185,22173,3334
27308,38937,6668
27308,21076,6668
39896,24033,15003
39896,35980,15003
9130,9456,15003
9130,50557,15003
22130,59991,60012
22130,22,60012
20776,14542,60012
20776,45471,60012
9200,6880,60012
9200,53133,60012
50427,17719,60012
50427,42294,60012
21041,32726,3334
21041,27287,3334
26655,2492,60012
26655,57521,60012
56226,41283,20004
56226,18730,20004
43543,31517,60012
43543,28496,60012
50515,44555,10002
50515,15458,10002
2578,58136,60012
2578,1877,60012
5608,33487,60012
5608,26526,60012
47479,10368,5001
47479,49645,5001
29355,26076,20004
29355,33937,20004
36963,53870,15003
36963,6143,15003
30296,42902,30006
30296,17111,30006
21922,44600,30006
21922,15413,30006
59164,37237,30006
59164,22776,30006
7265,36302,1667
7265,23711,1667
33327,54771,15003
33327,5242,15003
26138,37718,15003
26138,22295,15003
20850,3554,3334
20850,56459,3334
52128,38013,60012
52128,22000,60012
43684,26540,15003
43684,33473,15003
55350,15135,60012
55350,44878,60012
28036,7162,5001
28036,52851,5001
2322,6268,30006
2322,53745,30006
6884,11725,60012
6884,48288,60012
15504,871,30006
15504,59142,30006
26381,45857,20004
26381,14156,20004
46291,44945,60012
46291,15068,60012
2663,43194,60012
2663,16819,60012
617,33426,30006
617,26587,30006
36565,11562,60012
36565,48451,60012
18699,41915,15003
18699,18098,15003
30700,31405,60012
30700,28608,60012
27883,1878,30006
27883,58135,30006
20132,59395,30006
20132,618,30006
12575,12364,10002
12575,47649,10002
2003,33889,30006
2003,26124,30006
51473,28741,10002
51473,31272,10002
51096,4151,15003
51096,55862,15003
6615,23245,20004
6615,36768,20004
49671,35865,6668
49671,24148,6668
1624,1614,5001
1624,58399,5001
2011,24873,5001
2011,35140,5001
344,43347,20004
344,16666,20004
10270,42532,30006
10270,17481,30006
42377,7845,30006
42377,52168,30006
31327,6346,5001
31327,53667,5001
51874,52225,15003
51874,7788,15003
55331,5399,60012
55331,54614,60012
19436,16809,5001
19436,43204,5001
13777,792,15003
13777,59221,15003
23812,42900,6668
23812,17113,6668
5463,22789,20004
5463,37224,20004
53805,56905,15003
53805,3108,15003
40142,56737,30006
40142,3276,30006
19016,2325,6668
19016,57688,6668
48221,24503,60012
48221,35510,60012
31403,3906,1667
31403,56107,1667
2912,47496,60012
2912,12517,60012
53266,30135,6668
53266,29878,6668
46630,1910,3334
46630,58103,3334
25122,32805,30006
25122,27208,30006
19093,59072,10002
19093,941,10002
57292,36596,15003
57292,23417,15003
58877,19155,60012
58877,40858,60012
7162,12424,1667
7162,47589,1667
9768,31122,20004
9768,28891,20004
32528,31419,60012
32528,28594,60012
35327,1215,5001
35327,58798,5001
11655,42839,5001
11655,17174,5001
32514,47872,15003
32514,12141,15003
17726,4593,5001
17726,55420,5001
5539,3907,6668
5539,56106,6668
34000,56469,60012
34000,3544,60012
24649,14828,20004
24649,45185,20004
47010,26814,10002
47010,33199,10002
28253,18491,1667
28253,41522,1667
23184,3745,20004
23184,56268,20004
49865,47147,15003
49865,12866,15003
48405,32002,60012
48405,28011,60012
20761,72,60012
20761,59941,60012
8882,55258,15003
8882,4755,15003
26007,20514,10002
26007,39499,10002
59668,17748,6668
59668,42265,6668
5877,32736,30006
5877,27277,30006
52686,52156,60012
52686,7857,60012
43027,36312,60012
43027,23701,60012
8515,39810,30006
8515,20203,30006
34072,39059,60012
34072,20954,60012
57913,38041,60012
57913,21972,60012
32848,11738,20004
32848,48275,20004
35150,4814,30006
35150,55199,30006
8671,11784,30006
8671,48229,30006
38270,5143,30006
38270,54870,30006
52515,13101,60012
52515,46912,60012
35122,31743,30006
35122,28270,30006
42661,39967,60012
42661,20046,60012
17846,35941,30006
17846,24072,30006
30875,53394,60012
30875,6619,60012
12328,31442,3334
12328,28571,3334
41831,35345,30006
41831,24668,30006
35578,1215,20004
35578,58798,20004
30390,593,15003
30390,59420,15003
15909,55579,60012
15909,4434,60012
58118,34120,60012
58118,25893,60012
19145,13169,15003
19145,46844,15003
17691,11809,60012
17691,48204,60012
17310,49488,15003
17310,10525,15003
58884,54148,30006
58884,5865,30006
19835,45530,20004
19835,14483,20004
11001,48674,1667
11001,11339,1667
41966,51569,10002
41966,8444,10002
574,10199,20004
574,49814,20004
46163,41051,60012
46163,18962,60012
10510,26589,15003
10510,33424,15003
37882,10309,60012
37882,49704,60012
36979,54163,30006
36979,5850,30006
30010,14841,60012
30010,45172,60012
4383,20882,60012
4383,39131,60012
6203,38031,20004
6203,21982,20004
43676,32877,6668
43676,27136,6668
39011,38652,30006
39011,21361,30006
41749,12303,20004
41749,47710,20004
24894,625,30006
24894,59388,30006
4573,10952,60012
4573,49061,60012
46411,44675,60012
46411,15338,60012
3187,27840,20004
3187,32173,20004
5154,14831,15003
5154,45182,15003
41738,46820,60012
41738,13193,60012
39500,26410,10002
39500,33603,10002
53453,4902,30006
53453,55111,30006
40950,32777,30006
40950,27236,30006
35574,33255,15003
35574,26758,15003
19661,40648,60012
19661,19365,60012
43550,9301,60012
43550,50712,60012
35966,27764,60012
35966,32249,60012
53511,41696,60012
53511,18317,60012
32921,50879,60012
32921,9134,60012
45175,53302,20004
45175,6711,20004
13312,50661,15003
13312,9352,15003
18791,30789,60012
18791,29224,60012
22207,6327,20004
22207,53686,20004
24925,39309,60012
24925,20704,60012
22148,13413,20004
22148,46600,20004
50846,26754,60012
50846,33259,60012
51042,28603,30006
51042,31410,30006
15413,32441,15003
15413,27572,15003
43716,56862,15003
43716,3151,15003
43896,42620,60012
43896,17393,60012
29748,2413,15003
29748,57600,15003
15725,31270,60012
15725,28743,60012
7122,49509,30006
7122,10504,30006
57149,9944,20004
57149,50069,20004
5639,33855,30006
5639,26158,30006
12199,8455,15003
12199,51558,15003
52862,20091,60012
52862,39922,60012
2053,2034,30006
2053,57979,30006
29268,8996,60012
29268,51017,60012
18721,1613,1667
18721,58400,1667
2187,29575,30006
2187,30438,30006
38079,31011,30006
38079,29002,30006
44740,38395,15003
44740,21618,15003
6596,24386,60012
6596,35627,60012
26392,46858,10002
26392,13155,10002
1420,3766,60012
1420,56247,60012
14081,34571,60012
14081,25442,60012
24707,55899,30006
24707,4114,30006
16760,36682,60012
16760,23331,60012
34283,5716,15003
34283,54297,15003
276,47284,5001
276,12729,5001
3209,48089,60012
3209,11924,60012
47181,54665,60012
47181,5348,60012
10414,16307,60012
10414,43706,60012
51420,38144,30006
51420,21869,30006
29357,1880,60012
29357,58133,60012
52030,18942,30006
52030,41071,30006
54983,52884,30006
54983,7129,30006
8824,26491,30006
8824,33522,30006
17677,38751,60012
