x,y,Ordre
74138075,25092491,87255846
70041924,18318771,87255846
70041924,68929276,87255846
63736635,49374276,87255846
63736635,37873771,87255846
31247153,68794199,87255846
31247153,18453848,87255846
73467122,7717519,87255846
73467122,79530528,87255846
16897,1343658,87255846
16897,85904389,87255846
10446270,35526315,87255846
10446270,51721732,87255846
61577201,63466111,87255846
61577201,23781936,87255846
39786278,5896038,87255846
39786278,81352009,87255846
75573836,79761802,87255846
75573836,7486245,87255846
14521413,60984844,87255846
14521413,26263203,87255846
30104325,25813565,87255846
30104325,61434482,87255846
32200947,73353158,87255846
32200947,13894889,87255846
25620623,76566437,87255846
25620623,10681610,87255846
61430947,52790792,87255846
61430947,34457255,87255846
71036332,77926588,87255846
71036332,9321459,87255846
1229347,28867864,87255846
1229347,58380183,87255846
75988576,10080497,87255846
75988576,77167550,87255846
58551446,3818878,87255846
58551446,83429169,87255846
18819494,18946444,87255846
18819494,68301603,87255846
79844780,33224666,87255846
79844780,54023381,87255846
70855642,19317989,87255846
70855642,67930058,87255846
11686420,3638001,87255846
11686420,83610046,87255846
27709761,71105757,87255846
27709761,16142290,87255846
38333400,57336759,87255846
38333400,29911288,87255846
61236838,76591460,87255846
61236838,10656587,87255846
38199371,70063254,87255846
38199371,17184793,87255846
67534863,50390226,87255846
67534863,36857821,87255846
31991789,77214112,87255846
31991789,10033935,87255846
67665219,66393598,87255846
67665219,20854449,87255846
12277640,68697522,87255846
12277640,18550525,87255846
84071480,46116350,87255846
84071480,41131697,87255846
45636825,12169339,87255846
45636825,75078708,87255846
70823566,124671,87255846
70823566,87123376,87255846
85519339,15538791,87255846
85519339,71709256,87255846
3316824,29863032,87255846
3316824,57385015,87255846
7546490,61151785,87255846
7546490,26096262,87255846
83587952,84649381,87255846
83587952,2598666,87255846
35380044,7140211,87255846
35380044,80107836,87255846
32593603,55809088,87255846
32593603,31438959,87255846
44998367,78674149,87255846
44998367,8573898,87255846
84520252,30344335,87255846
84520252,56903712,87255846
16171975,34384362,87255846
16171975,52863685,87255846
37626344,52914312,87255846
37626344,34333735,87255846
36109296,46009569,87255846
36109296,41238478,87255846
33065513,58633843,87255846
33065513,28614204,87255846
8751661,31971152,87255846
8751661,55276895,87255846
6044173,53823721,87255846
6044173,33424326,87255846
16398296,56155836,87255846
16398296,31092211,87255846
13537532,39245390,87255846
13537532,48002657,87255846
38866774,50791637,87255846
38866774,36456410,87255846
52902378,10285944,87255846
52902378,76962103,87255846
61240341,66682003,87255846
61240341,20566044,87255846
78546947,20197412,87255846
78546947,67050635,87255846
33107127,26621386,87255846
33107127,60626661,87255846
48621614,13090958,87255846
48621614,74157089,87255846
31546222,14998905,87255846
31546222,72249142,87255846
50023026,1118946,87255846
50023026,86129101,87255846
13991172,60200164,87255846
13991172,27047883,87255846
37310236,42037757,87255846
37310236,45210290,87255846
68393141,71634980,87255846
68393141,15613067,87255846
49665389,3429613,87255846
49665389,83818434,87255846
47190382,73716686,87255846
47190382,13531361,87255846
21996865,26531255,87255846
21996865,60716792,87255846
17420168,23529658,87255846
17420168,63718389,87255846
83537665,36086210,87255846
83537665,51161837,87255846
39408046,155815,87255846
39408046,87092232,87255846
55404339,68387529,87255846
55404339,18860518,87255846
86519037,57779810,87255846
86519037,29468237,87255846
70994617,55767850,87255846
70994617,31480197,87255846
32649831,19371418,87255846
32649831,67876629,87255846
82097431,59354288,87255846
82097431,27893759,87255846
34663867,67358968,87255846
34663867,19889079,87255846
18878993,84392767,87255846
18878993,2855280,87255846
14863250,6116904,87255846
14863250,81131143,87255846
12191497,58533621,87255846
12191497,28714426,87255846
52523178,54936641,87255846
52523178,32311406,87255846
15884648,33165271,87255846
15884648,54082776,87255846
11784994,60608665,87255846
11784994,26639382,87255846
66284328,7940182,87255846
66284328,79307865,87255846
42094637,58925869,87255846
42094637,28322178,87255846
35615035,61052370,87255846
35615035,26195677,87255846
32880695,86542129,87255846
32880695,705918,87255846
21012545,66880379,87255846
21012545,20367668,87255846
87010897,24353313,87255846
87010897,62894734,87255846
30151728,79912730,87255846
30151728,7335317,87255846
21483034,24398253,87255846
21483034,62849794,87255846
40644453,64197673,87255846
40644453,23050374,87255846
4282055,8458133,87255846
4282055,78789914,87255846
55185769,85852725,87255846
55185769,1395322,87255846
70234809,43084308,87255846
70234809,44163739,87255846
3327645,24030834,87255846
3327645,63217213,87255846
28241030,81966616,87255846
28241030,5281431,87255846
45017381,8174049,87255846
45017381,79073998,87255846
30926133,69460880,87255846
30926133,17787167,87255846
67010646,11187558,87255846
67010646,76060489,87255846
22056199,773546,87255846
22056199,86474501,87255846
69841246,35022404,87255846
69841246,52225643,87255846
22894474,18443673,87255846
22894474,68804374,87255846
73854149,51265385,87255846
73854149,35982662,87255846
75925829,68698632,87255846
75925829,18549415,87255846
60709207,31787591,87255846
60709207,55460456,87255846
38533428,13571843,87255846
38533428,73676204,87255846
51013962,13920389,87255846
51013962,73327658,87255846
53962541,62416213,87255846
53962541,24831834,87255846
35797620,27436722,87255846
35797620,59811325,87255846
44269546,76961752,87255846
44269546,10286295,87255846
25852567,41121119,87255846
25852567,46126928,87255846
5958305,79075876,87255846
5958305,8172171,87255846
56013745,26567149,87255846
56013745,60680898,87255846
34047275,28779187,87255846
34047275,58468860,87255846
2008746,57062258,87255846
2008746,30185789,87255846
46212116,56811531,87255846
46212116,30436516,87255846
53402136,14365284,87255846
53402136,72882763,87255846
63063933,37488089,87255846
63063933,49759958,87255846
22045404,22357582,87255846
22045404,64890465,87255846
44879442,65157159,87255846
44879442,22090888,87255846
24967854,72887320,87255846
24967854,14360727,87255846
72077368,39611923,87255846
72077368,47636124,87255846
1952194,66047730,87255846
1952194,21200317,87255846
29932136,41214246,87255846
29932136,46033801,87255846
12331339,77167587,87255846
12331339,10080460,87255846
20570976,9517735,87255846
20570976,77730312,87255846
33967079,7861971,87255846
33967079,79386076,87255846
83202667,1384594,87255846
83202667,85863453,87255846
34965960,76865217,87255846
34965960,10382830,87255846
81698619,62116499,87255846
81698619,25131548,87255846
17283820,40850087,87255846
17283820,46397960,87255846
45391308,68348457,87255846
45391308,18899590,87255846
45359802,66872513,87255846
45359802,20375534,87255846
14113680,58536790,87255846
14113680,28711257,87255846
72877180,6202582,87255846
72877180,81045465,87255846
41379260,26427296,87255846
41379260,60820751,87255846
25782411,48013803,87255846
25782411,39234244,87255846
68792668,78800986,87255846
68792668,8447061,87255846
84551443,13546211,87255846
84551443,73701836,87255846
24669008,60105852,87255846
24669008,27142195,87255846
15660517,50286830,87255846
15660517,36961217,87255846
8846479,24292043,87255846
8846479,62956004,87255846
29221506,52143012,87255846
29221506,35105035,87255846
24514721,25840890,87255846
24514721,61407157,87255846
83461901,25382341,87255846
83461901,61865706,87255846
85040918,53165042,87255846
85040918,34083005,87255846
68254838,44284664,87255846
68254838,42963383,87255846
65132324,20358338,87255846
65132324,66889709,87255846
24904650,43096291,87255846
24904650,44151756,87255846
54826511,21629972,87255846
54826511,65618075,87255846
63444999,48593406,87255846
63444999,38654641,87255846
18766249,62487311,87255846
18766249,24760736,87255846
21281657,25772837,87255846
21281657,61475210,87255846
63229138,73570778,87255846
63229138,13677269,87255846
53261073,80167443,87255846
53261073,7080604,87255846
8509892,81579155,87255846
8509892,5668892,87255846
5657035,51461974,87255846
5657035,35786073,87255846
53789339,70622198,87255846
53789339,16625849,87255846
68211867,81578028,87255846
68211867,5670019,87255846
41550133,10395937,87255846
41550133,76852110,87255846
53696899,75669803,87255846
